continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand
Asia,Iran,2020-05-27,139511.0,1787.0,7508.0,57.0,1660.985,21.276,89.38799999999999,0.679,856546.0,19456.0,10.198,0.23199999999999998,17905.0,0.213,tests performed,52.78,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-28,141591.0,2080.0,7564.0,56.0,1685.749,24.764,90.055,0.667,,,,,18645.0,0.222,tests performed,52.78,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-29,143849.0,2258.0,7627.0,63.0,1712.632,26.883000000000003,90.805,0.75,896571.0,,10.674000000000001,,18951.0,0.226,tests performed,52.78,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-30,146668.0,2819.0,7677.0,50.0,1746.194,33.562,91.40100000000001,0.595,915998.0,19427.0,10.905999999999999,0.231,19245.0,0.22899999999999998,tests performed,52.78,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-31,148950.0,2282.0,7734.0,57.0,1773.3629999999998,27.169,92.079,0.679,935894.0,19896.0,11.142999999999999,0.237,19339.0,0.23,tests performed,52.78,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-06-01,151466.0,2516.0,7797.0,63.0,1803.318,29.955,92.829,0.75,955865.0,19971.0,11.38,0.23800000000000002,19564.0,0.233,tests performed,52.78,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-06-02,154445.0,2979.0,7878.0,81.0,1838.785,35.467,93.794,0.9640000000000001,975936.0,20071.0,11.619000000000002,0.239,19835.0,0.23600000000000002,tests performed,52.78,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-06-03,157562.0,3117.0,7942.0,64.0,1875.895,37.11,94.556,0.762,997009.0,21073.0,11.87,0.251,20066.0,0.239,tests performed,52.78,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-06-04,160696.0,3134.0,8012.0,70.0,1913.2079999999999,37.313,95.389,0.833,1019362.0,22353.0,12.136,0.266,20400.0,0.243,tests performed,,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-06-05,164270.0,3574.0,8071.0,59.0,1955.759,42.551,96.09100000000001,0.7020000000000001,1040289.0,20927.0,12.385,0.249,20531.0,0.244,tests performed,,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-06-06,167156.0,2886.0,8134.0,63.0,1990.119,34.36,96.84100000000001,0.75,1060126.0,19837.0,12.622,0.23600000000000002,20590.0,0.245,tests performed,,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-06-07,169425.0,2269.0,8209.0,75.0,2017.134,27.014,97.734,0.893,1084857.0,24731.0,12.915999999999999,0.294,21280.0,0.253,tests performed,,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-06-08,171789.0,2364.0,8281.0,72.0,2045.279,28.145,98.59200000000001,0.857,,,,,21552.0,0.257,tests performed,,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-06-09,173832.0,2043.0,8351.0,70.0,2069.6020000000003,24.323,99.425,0.833,1128601.0,,13.437000000000001,,21809.0,0.26,tests performed,,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-06-10,175927.0,2095.0,8425.0,74.0,2094.545,24.943,100.306,0.8809999999999999,1151032.0,22431.0,13.704,0.267,22003.0,0.262,tests performed,,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-06-11,177938.0,2011.0,8506.0,81.0,2118.487,23.941999999999997,101.27,0.9640000000000001,,,,,,,,,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-06-12,180176.0,2238.0,8584.0,78.0,2145.132,26.645,102.199,0.929,,,,,,,,,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-06-13,182545.0,2369.0,8659.0,75.0,2173.337,28.205,103.09200000000001,0.893,,,,,,,,,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-06-14,184955.0,2410.0,8730.0,71.0,2202.03,28.693,103.93700000000001,0.845,,,,,,,,,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-06-15,187427.0,2472.0,8837.0,107.0,2231.4610000000002,29.430999999999997,105.211,1.274,,,,,,,,,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Africa,South Africa,2020-02-07,,,,,,,,,42.0,,0.001,,,,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-08,,,,,,,,,,,,,,,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-09,,,,,,,,,,,,,,,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-10,,,,,,,,,,,,,,,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-11,,,,,,,,,61.0,,0.001,,,,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-12,,,,,,,,,,,,,,,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-13,,,,,,,,,67.0,,0.001,,,,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-14,,,,,,,,,71.0,4.0,0.001,0.0,4.0,0.0,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-15,,,,,,,,,,,,,4.0,0.0,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-16,,,,,,,,,,,,,4.0,0.0,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-17,,,,,,,,,,,,,4.0,0.0,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-18,,,,,,,,,,,,,4.0,0.0,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-19,,,,,,,,,95.0,,0.002,,4.0,0.0,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-20,,,,,,,,,106.0,11.0,0.002,0.0,6.0,0.0,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-21,,,,,,,,,,,,,5.0,0.0,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-22,,,,,,,,,,,,,5.0,0.0,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-23,,,,,,,,,,,,,5.0,0.0,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-24,,,,,,,,,116.0,,0.002,,4.0,0.0,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-25,,,,,,,,,,,,,4.0,0.0,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-26,,,,,,,,,121.0,,0.002,,4.0,0.0,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-27,,,,,,,,,,,,,3.0,0.0,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-28,,,,,,,,,,,,,4.0,0.0,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-02-29,,,,,,,,,,,,,5.0,0.0,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-01,,,,,,,,,,,,,6.0,0.0,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-02,,,,,,,,,160.0,,0.003,,6.0,0.0,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-03,,,,,,,,,164.0,4.0,0.003,0.0,6.0,0.0,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-04,,,,,,,,,,,,,8.0,0.0,units unclear,2.78,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-05,,,,,,,,,,,,,8.0,0.0,units unclear,13.89,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-06,1.0,1.0,0.0,0.0,0.017,0.017,0.0,0.0,200.0,,0.003,,9.0,0.0,units unclear,13.89,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-07,,,,,,,,,241.0,41.0,0.004,0.001,14.0,0.0,units unclear,13.89,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-08,2.0,1.0,0.0,0.0,0.034,0.017,0.0,0.0,,,,,27.0,0.0,units unclear,13.89,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-09,3.0,1.0,0.0,0.0,0.051,0.017,0.0,0.0,,,,,40.0,0.001,units unclear,13.89,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-10,7.0,4.0,0.0,0.0,0.11800000000000001,0.067,0.0,0.0,,,,,54.0,0.001,units unclear,13.89,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-11,,,,,,,,,645.0,,0.011000000000000001,,67.0,0.001,units unclear,13.89,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-12,13.0,6.0,0.0,0.0,0.21899999999999997,0.10099999999999999,0.0,0.0,848.0,203.0,0.013999999999999999,0.003,94.0,0.002,units unclear,13.89,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-13,17.0,4.0,0.0,0.0,0.287,0.067,0.0,0.0,924.0,76.0,0.016,0.001,103.0,0.002,units unclear,13.89,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-14,24.0,7.0,0.0,0.0,0.405,0.11800000000000001,0.0,0.0,1017.0,93.0,0.017,0.002,111.0,0.002,units unclear,13.89,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-15,24.0,0.0,0.0,0.0,0.405,0.0,0.0,0.0,1476.0,459.0,0.025,0.008,162.0,0.003,units unclear,19.44,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-16,51.0,27.0,0.0,0.0,0.86,0.455,0.0,0.0,2405.0,929.0,0.040999999999999995,0.016,280.0,0.005,units unclear,38.89,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-17,62.0,11.0,0.0,0.0,1.045,0.185,0.0,0.0,2911.0,506.0,0.049,0.009000000000000001,338.0,0.006,units unclear,38.89,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-18,85.0,23.0,0.0,0.0,1.433,0.38799999999999996,0.0,0.0,3070.0,159.0,0.052000000000000005,0.003,346.0,0.006,units unclear,55.56,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-19,116.0,31.0,0.0,0.0,1.956,0.523,0.0,0.0,4832.0,1762.0,0.081,0.03,569.0,0.01,units unclear,55.56,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-20,150.0,34.0,0.0,0.0,2.529,0.573,0.0,0.0,6438.0,1606.0,0.109,0.027000000000000003,788.0,0.013000000000000001,units unclear,55.56,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-21,205.0,55.0,0.0,0.0,3.4560000000000004,0.927,0.0,0.0,7425.0,987.0,0.125,0.017,915.0,0.015,units unclear,55.56,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-22,240.0,35.0,0.0,0.0,4.047,0.59,0.0,0.0,9315.0,1890.0,0.157,0.032,1120.0,0.019,units unclear,55.56,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-23,274.0,34.0,0.0,0.0,4.62,0.573,0.0,0.0,12815.0,3500.0,0.21600000000000003,0.059000000000000004,1487.0,0.025,units unclear,55.56,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-24,402.0,128.0,0.0,0.0,6.778,2.158,0.0,0.0,15529.0,2714.0,0.262,0.046,1803.0,0.03,units unclear,55.56,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-25,557.0,155.0,0.0,0.0,9.392000000000001,2.613,0.0,0.0,,,,,2133.0,0.036000000000000004,units unclear,55.56,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-26,709.0,152.0,0.0,0.0,11.954,2.563,0.0,0.0,20471.0,,0.345,,2234.0,0.038,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-27,927.0,218.0,2.0,2.0,15.63,3.676,0.034,0.034,28537.0,8066.0,0.48100000000000004,0.136,3157.0,0.053,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-28,1170.0,243.0,2.0,0.0,19.727,4.0969999999999995,0.034,0.0,31963.0,3426.0,0.539,0.057999999999999996,3505.0,0.059000000000000004,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-29,1187.0,17.0,2.0,0.0,20.014,0.287,0.034,0.0,35593.0,3630.0,0.6,0.061,3754.0,0.063,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-30,1280.0,93.0,2.0,0.0,21.581999999999997,1.568,0.034,0.0,38409.0,2816.0,0.648,0.047,3656.0,0.062,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-03-31,1326.0,46.0,3.0,1.0,22.358,0.7759999999999999,0.051,0.017,41072.0,2663.0,0.693,0.045,3649.0,0.062,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-01,1353.0,27.0,5.0,2.0,22.813000000000002,0.455,0.084,0.034,44292.0,3220.0,0.747,0.054000000000000006,3756.0,0.063,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-02,1380.0,27.0,5.0,0.0,23.268,0.455,0.084,0.0,47965.0,3673.0,0.809,0.062,3928.0,0.066,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-03,1462.0,82.0,5.0,0.0,24.651,1.383,0.084,0.0,50361.0,2396.0,0.8490000000000001,0.04,3118.0,0.053,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-04,1505.0,43.0,7.0,2.0,25.375999999999998,0.725,0.11800000000000001,0.034,53937.0,3576.0,0.909,0.06,3139.0,0.053,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-05,1585.0,80.0,9.0,2.0,26.725,1.349,0.152,0.034,56873.0,2936.0,0.9590000000000001,0.05,3040.0,0.051,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-06,1655.0,70.0,11.0,2.0,27.905,1.18,0.185,0.034,58098.0,1225.0,0.98,0.021,2813.0,0.047,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-07,1686.0,31.0,12.0,1.0,28.428,0.523,0.20199999999999999,0.017,,,,,2838.0,0.048,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-08,1749.0,63.0,13.0,1.0,29.49,1.062,0.21899999999999997,0.017,63776.0,,1.075,,2783.0,0.047,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-09,1845.0,96.0,18.0,5.0,31.108,1.619,0.303,0.084,68874.0,5098.0,1.161,0.086,2987.0,0.05,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-10,1934.0,89.0,18.0,0.0,32.609,1.501,0.303,0.0,73028.0,4154.0,1.2309999999999999,0.07,3238.0,0.055,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-11,2003.0,69.0,24.0,6.0,33.772,1.163,0.405,0.10099999999999999,75053.0,2025.0,1.265,0.034,3017.0,0.051,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-12,2028.0,25.0,25.0,1.0,34.194,0.42200000000000004,0.42200000000000004,0.017,80085.0,5032.0,1.35,0.085,3316.0,0.055999999999999994,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-13,2173.0,145.0,25.0,0.0,36.639,2.445,0.42200000000000004,0.0,83663.0,3578.0,1.411,0.06,3652.0,0.062,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-14,2272.0,99.0,27.0,2.0,38.308,1.669,0.455,0.034,87022.0,3359.0,1.4669999999999999,0.057,3726.0,0.063,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-15,2415.0,143.0,27.0,0.0,40.719,2.411,0.455,0.0,90515.0,3493.0,1.526,0.059000000000000004,3820.0,0.064,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-16,2506.0,91.0,34.0,7.0,42.254,1.534,0.573,0.11800000000000001,95060.0,4545.0,1.6030000000000002,0.077,3741.0,0.063,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-17,2605.0,99.0,48.0,14.0,43.923,1.669,0.809,0.23600000000000002,100827.0,5767.0,1.7,0.09699999999999999,3971.0,0.067,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-18,2783.0,178.0,50.0,2.0,46.924,3.0010000000000003,0.843,0.034,108201.0,7374.0,1.824,0.124,4735.0,0.08,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-19,3034.0,251.0,52.0,2.0,51.156000000000006,4.232,0.877,0.034,114711.0,6510.0,1.9340000000000002,0.11,4947.0,0.083,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-20,3158.0,124.0,54.0,2.0,53.247,2.0909999999999997,0.91,0.034,121510.0,6799.0,2.049,0.115,5407.0,0.091,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-21,3300.0,142.0,58.0,4.0,55.641000000000005,2.394,0.978,0.067,126937.0,5427.0,2.14,0.092,5702.0,0.096,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-22,3465.0,165.0,58.0,0.0,58.423,2.782,0.978,0.0,133774.0,6837.0,2.256,0.115,6180.0,0.10400000000000001,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-23,3635.0,170.0,65.0,7.0,61.29,2.866,1.0959999999999999,0.11800000000000001,143570.0,9796.0,2.421,0.165,6930.0,0.11699999999999999,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-24,3953.0,318.0,75.0,10.0,66.65100000000001,5.362,1.265,0.16899999999999998,152390.0,8820.0,2.569,0.149,7366.0,0.124,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-25,4220.0,267.0,79.0,4.0,71.153,4.502,1.3319999999999999,0.067,161004.0,8614.0,2.715,0.145,7543.0,0.127,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-26,4361.0,141.0,86.0,7.0,73.531,2.377,1.45,0.11800000000000001,168643.0,7639.0,2.843,0.129,7705.0,0.13,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-27,4546.0,185.0,87.0,1.0,76.65,3.1189999999999998,1.4669999999999999,0.017,178470.0,9827.0,3.009,0.166,8137.0,0.13699999999999998,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-28,4793.0,247.0,90.0,3.0,80.814,4.165,1.517,0.051,185497.0,7027.0,3.128,0.11800000000000001,8366.0,0.141,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
Africa,South Africa,2020-04-29,4996.0,203.0,93.0,3.0,84.23700000000001,3.423,1.568,0.051,197127.0,11630.0,3.324,0.196,9050.0,0.153,units unclear,87.96,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32
